"true_mu_a_rew","infer_mu_a_rew","true_mu_a_pun","infer_mu_a_pun","true_mu_K","infer_mu_K","true_mu_theta","infer_mu_theta","true_mu_omega_f","infer_mu_omega_f","true_mu_omega_p","infer_mu_omega_p"
0.260752155724913,0.333613642729913,0.420354626420885,0.50752160971584,1.42382832767908,1.19001230260282,0.580866499687545,0.780406195440598,0.509055740665644,0.231470382929045,-0.698174745775759,-0.363471499168141
0.272885680850595,0.270068138784977,0.494812110159546,0.444139921205195,0.575319855590351,0.737603730197805,1.932643654407,1.51689770037055,0.322683922946453,0.15495043714306,-0.802604457829148,-0.83417221121958
0.365441765543073,0.350935167654251,0.293304281402379,0.350031898066344,1.47911705658771,1.23792633373439,0.538401410682127,1.03087667882339,0.531598903238773,0.521384341100932,0.422708952333778,0.282699793087849
0.172947730030864,0.193989456510821,0.131480593699962,0.217312084289535,0.984518896089867,1.1002970307299,1.88114470872097,1.58206560008856,-0.71431593131274,-0.48273842572841,-0.0875647370703518,-0.12686952894599
0.435335503984243,0.521297438105715,0.153782022651285,0.148318534038643,0.737676786025986,1.13138702841923,1.04999711737037,1.37382667939676,0.172087940387428,0.104701370035386,-0.201725934632123,-0.166759969104761
0.466949190013111,0.233599484829578,0.45773423910141,0.354596892918365,0.817811425076798,1.13053059404912,1.5475888204528,1.5870712335733,0.414537696167827,0.289793553507909,0.231906084343791,0.320426543924524
0.419320425298065,0.385020859264553,0.385418633278459,0.356971589592286,1.0584731126437,1.13450921219908,1.35402852040716,0.66909823599203,-0.15981492260471,-0.0373289628821099,-0.734459780622274,-0.7087479004277
0.301222512684763,0.310012189990993,0.449666896648705,0.20989683151497,1.51053201197647,1.18777333858501,0.926016704761423,1.53709389625963,0.981794352643192,0.701432615704863,-0.83871678635478,-0.633267679541953
0.20178379882127,0.251575657281449,0.461509948316962,0.341836439635865,0.734965278767049,1.23554628315442,0.517054878058843,1.05551132129261,-0.827963679563254,-0.620033929342784,0.326389083173126,0.605124356828104
0.366898174304515,0.252623925008859,0.290919983480126,0.338272385061884,1.10564983531367,1.36014519102566,1.13205802883022,1.04492183359545,0.0982306487858295,-0.131897379851762,0.58708179788664,0.182867937728947
0.476439749915153,0.430267818689179,0.126711434219033,0.173924825493908,0.89386028656736,0.93670765125526,1.42143873753957,1.02460810297111,-0.242631017696112,0.022852070363384,-0.253267130814493,-0.277618501703876
0.492304411716759,0.438866985106344,0.387951618526131,0.331559612739358,1.02439900895115,1.27768181238779,0.507133057923056,1.16380799805997,-0.224558941088617,-0.0845588460824081,0.59777430165559,0.405940832908582
0.120918909553438,0.261723907191415,0.208771610725671,0.29323944907473,0.669755026581697,1.07075336113551,1.49539894156624,1.4148722889973,-0.349381328560412,-0.170217245442153,0.621238131541759,0.458516300154974
0.252961808536202,0.303445530871933,0.230632139369845,0.22152329078037,0.940054808743298,1.31141542600031,0.673479693592526,1.27360307594874,0.992913206107914,0.507974211701027,0.729232608806342,0.42412361118621
0.42247103471309,0.44914271768117,0.254019850771874,0.305945428826182,0.698167739319615,1.02344773042613,1.85344187018927,1.46098656814986,0.492816191632301,0.359055952397761,-0.154500270262361,-0.154398411735377
0.319155079592019,0.257609955673448,0.232283838931471,0.169835560122561,1.18729922187049,0.985417660046402,0.651498184655793,0.934408291871308,0.559579919558018,0.362557079991593,-0.80825563846156,-0.409500149704415
0.221785808634013,0.244305729289646,0.139432125817984,0.125813841731135,1.6034207487246,1.56138565825482,1.34812318638433,1.83429362322557,0.809340132400393,0.433782952327945,0.765188253950328,0.50217658092235
0.260921930614859,0.28871281311152,0.33247151048854,0.21484189958886,0.58077373506967,0.794951315432282,0.877147509600036,0.576549469625829,0.333449989557266,0.329323346912006,-0.422660367097706,-0.264472333960782
0.111038314551115,0.196117227963289,0.402476833388209,0.36235533320802,1.08891574980225,1.27480038540153,1.3717938499758,1.3811348647608,0.383657236583531,0.427782831002965,-0.38978355564177,-0.223760528575128
0.439597474876791,0.351718779318383,0.306801660172641,0.287518780505762,1.76232964673545,1.80709053631824,1.92878555797506,1.60240626741471,0.892138850875199,0.594661419267969,0.632210349664092,0.497259008774207
0.112413481064141,0.269428366411683,0.209810318332165,0.328203813656624,1.09681834396906,0.889149091576731,1.59091820451431,1.48072989019085,-0.740801925305277,-0.59116005551354,0.17377681331709,0.189176147309708
0.360916732624173,0.30549914337601,0.277847110014409,0.280006664045925,1.18455516907852,1.52477842716393,1.10685897723306,1.31696752490464,0.901133221108466,0.873169564318888,0.325475592166185,0.229684426475053
0.338736441917717,0.230929377253819,0.458242511376739,0.471976099732271,1.93721806304529,1.82172677099882,1.23854660638608,1.16100575530984,0.905277793295681,0.472925606392985,0.288836869876832,0.0895413225903728
0.225044415239245,0.278037565009813,0.468513030279428,0.513626658963428,1.66384098946583,1.32233553076613,1.50821052445099,1.62954493802573,-0.824294646270573,-0.536970280633526,-0.543460479471833,-0.395506323395938
0.494764040131122,0.469079241391462,0.308534568734467,0.271469771458593,1.21507718146313,1.17587661740737,1.20234834123403,0.602058736259037,0.687673813197762,0.470017010837477,0.219838355202228,0.00303020040681071
0.431570775620639,0.444777916881976,0.406345195230097,0.382918785875136,1.97685459430795,1.4317614710249,0.943613033159636,0.910742356899985,0.514245521277189,0.363791049806223,-0.0273127048276365,-0.0114532737875873
0.343087172042578,0.273840302434043,0.406688608787954,0.309124893962015,0.94341766636353,0.989810860257584,1.3192513580434,1.23260311406213,0.176870125345886,0.0512798826936232,0.16003827098757,0.0534982447733101
0.155245054326952,0.193621266827049,0.435291879437864,0.421259873975385,0.772009122534655,1.14267682229465,1.60253843048122,1.41650813922696,-0.389994889497757,-0.168948511824167,0.625344020314515,0.413647273599205
0.448370864894241,0.319344162537776,0.476299876067787,0.336799630004042,1.65883210138418,1.24602908541728,1.65742130135186,1.49927710598125,-0.97264990862459,-0.872803334981628,-0.0103694358840585,-0.178465623594202
0.330835097189993,0.373337926168294,0.269114180095494,0.21568539972308,1.80608404288068,1.45401828255857,1.72158984118141,1.58315964388341,-0.353615202941,-0.157754053296289,-0.835933533497155,-0.633958310210466
0.41966902827844,0.401255960796169,0.341894355602562,0.338269539296671,0.969556712079793,1.08686628581143,0.999692808371037,0.7574364225051,-0.660212703980505,-0.334439636220687,-0.0724001503549516,-0.220483681074431
0.111278482433409,0.234766057236446,0.188079129159451,0.234101480893302,1.87139752344228,1.50216079613634,1.83686684910208,1.47135309923986,-0.56247784383595,-0.626912114128061,0.196743558626622,0.0705272845245332
0.202543096151203,0.275758774169987,0.443679484166205,0.397770405342798,1.87266423611436,1.55833469024075,0.96305509575177,1.25095275230058,-0.0546705387532711,-0.184287197353995,0.827756816521287,0.652122485605443
0.402706765383482,0.332915806699858,0.471077108941972,0.40261168437306,1.71124760818202,1.76872270636399,1.54815317888279,1.68553394794558,-0.98394043231383,-0.675025656758216,-0.903950456995517,-0.60304569752966
0.43197932196781,0.399175332000251,0.333375401142985,0.284111935794783,1.02925550495274,1.05224507009486,0.79021237057168,1.0223817231203,0.553525612223893,0.292331324644073,0.636190770659596,0.573744533149999
0.309484899509698,0.194269907985125,0.363537974655628,0.326115979162652,1.5133596417727,1.20138223468237,1.96506139903795,1.92050063771417,0.582842482253909,0.34609248514573,-0.824710345827043,-0.510445397937731
0.355175036098808,0.368649837394435,0.12612338848412,0.288688881992223,0.903345340047963,1.24430871379686,0.75363887171261,0.965762232452772,-0.761961681768298,-0.632969383591521,-0.458064113277942,-0.310189549414051
0.295162242278457,0.357598695158571,0.197819025535136,0.233423032162075,1.93659548566211,1.62690886934497,0.755640074145049,1.02447020343017,-0.612749098334461,-0.508955721333169,0.694824222940952,0.629780583229976
0.33273543920368,0.271343096404856,0.30357458293438,0.218840710064072,0.682067248155363,1.03343429911322,1.44213560735807,1.35159648327328,0.998678164556623,0.825396615463867,0.837417140137404,0.758606144510073
0.14014800908044,0.0705440220492694,0.305977267492563,0.248718075101062,0.98446182650514,1.24055191547621,1.60129330330528,1.24961088922055,0.806462801061571,0.524430618837732,-0.835917061194777,-0.801393452804024
0.43664558744058,0.30005926541014,0.405465337634087,0.292975634471387,1.4431793470867,1.04639110661806,1.90866986277979,1.67714116580574,-0.989345316309482,-0.739342727925484,0.115129933692515,0.208069739182653
0.260997549910098,0.210470603437263,0.207140605710447,0.18608427908622,0.862894243560731,1.28030800890537,1.65244431619067,1.05921960918524,0.447579456493258,0.416128158653198,-0.914541660808027,-0.529828691913621
0.409041845519096,0.44794552178843,0.37509636413306,0.265198107530889,1.89311807893682,1.62203315214591,0.749461450264789,1.03306239728015,-0.186516072135419,-0.332788377633311,-0.47822178946808,-0.199811450074736
0.480583140160888,0.420197245677221,0.323090217355639,0.15210852050481,1.38920222083107,1.49475003562276,0.920442731119692,0.967730163512766,-0.954163113143295,-0.806434000158463,-0.624071505386382,-0.579513835514756
0.206187592726201,0.16736354858131,0.272390642203391,0.31938365451387,1.04137506114785,1.02826167568105,1.13789855851792,1.05307969669452,-0.204798840917647,-0.0584797056462378,0.134834351949394,0.449380298136885
0.43171899933368,0.421568585169637,0.444366017635912,0.422027425375795,1.4125374329742,0.946600275613984,1.75594024767634,1.72492615433141,-0.644927264656872,-0.536933607556881,-0.868637001141906,-1.00352680184467
0.36146443746984,0.211572211862666,0.144667639769614,0.187569881978703,1.40470107505098,1.21454401798817,0.727257088874467,1.28864646453604,-0.492904410231858,-0.681944114293656,-0.124902904964983,-0.0927459527474972
0.419406032562256,0.365401742208495,0.22652201699093,0.20829069541773,1.82150482106954,1.31765424732143,1.498780667549,1.73370760769504,0.8272895202972,0.5094742426057,0.106205062009394,0.0857161688467034
0.174460581876338,0.28778008234367,0.396395720727742,0.304911858737282,1.44583545590285,1.77452488548198,1.72712558391504,1.35958974378867,-0.250266436487436,-0.0978324487175721,0.0804015873000026,0.0274831372493655
0.401883029937744,0.348332863707852,0.318644795566797,0.330916261741585,1.79880889004562,1.40611712609011,1.51042741979472,1.34695987330439,-0.40046970685944,-0.359598739434807,-0.491014541126788,-0.237872560508399
0.394368147384375,0.442274884797172,0.171885552536696,0.232530470195182,1.88377237529494,1.48390924038661,1.06321539124474,0.772079038076191,0.542152052279562,0.350001828221535,-0.669642554130405,-0.456487941755582
0.400714299455285,0.475793015401247,0.372651287633926,0.364694711605949,1.35316818684805,1.50086782894067,1.82650395890232,1.36824543455457,-0.97136666579172,-0.754073096438421,0.455562155693769,0.195841922004618
0.23304579379037,0.189018940784198,0.142126840539277,0.201371705187413,1.6199230334023,1.5323811111919,1.35654905787669,1.71834536219548,-0.61804111674428,-0.38525066357326,-0.587684279307723,-0.206217374590696
0.12301944969222,0.118434673269885,0.215433156210929,0.28220425287275,1.08794472727459,1.30353489849419,1.20492165081669,1.11252543693552,0.998612154275179,0.68197243525693,0.172931052278727,0.0706215904615075
0.369766179006547,0.29308997666238,0.389621643442661,0.375446346975153,0.712232949328609,1.52659318063236,1.45413573784754,1.02475833144144,-0.962731806561351,-0.672989632493928,0.827091955114156,0.664222790431593
0.116628069244325,0.215141215429693,0.11815646328032,0.220197944419827,1.91767803626135,1.57552443689702,1.61089692544192,1.38952112022282,0.435762443114072,0.387544482318741,-0.586066798772663,-0.516566646019476
0.357425212766975,0.390040412390313,0.143529281020164,0.231680569692821,0.864398202160373,1.44936073932384,0.718816395732574,1.33383754935769,0.0747064659371972,-0.0742890900561142,0.663634314667434,0.299218213627506
0.219841802772135,0.323054678716243,0.267051203176379,0.375749190602976,0.533368519274518,0.97010595478097,1.10960492049344,0.784037850645061,-0.217067452147603,-0.178281047426201,-0.382182507310063,-0.364746934890514
0.257372432202101,0.352869722121878,0.338610282260925,0.255669416864686,0.841691464418545,0.766303206382306,1.18743403814733,1.14620720581143,-0.00145201059058309,-0.0737414103186058,-0.623155038338155,-0.60107811486395
0.469401704892516,0.477264334901593,0.178882251493633,0.313634156343381,0.854701647069305,0.618512533769937,1.33736751426477,1.38659334971833,0.979852756485343,0.776868344314165,0.0378894349560142,0.100145200471331
0.371687117498368,0.405593976253661,0.300442374963313,0.276018229819085,1.33443695050664,1.40977977880635,1.1145349208964,1.6748851754723,-0.0104525103233755,-0.196888371661295,-0.631928759161383,-0.681507398509204
0.387018523272127,0.368973810200152,0.429888733942062,0.369839719976532,1.49405891413335,1.15182297925111,1.99717932264321,1.37965898884615,0.953357358463109,0.891662619996294,-0.551443783100694,-0.539127442865896
0.386854648403823,0.305776496412926,0.136821768805385,0.202763277846436,1.24763794476166,1.24917799272283,1.6254125838168,1.76470914232926,0.495846024248749,0.525350898634947,0.915171698667109,0.63835956744185
0.191268823575228,0.188364364827381,0.288163611944765,0.26181060367493,0.673359963693656,1.33776716451497,0.782673434354365,0.939534283851066,0.369009803049266,0.167558868803632,-0.613771331030875,-0.6933191541703
0.263509576022625,0.303346333220394,0.452375804912299,0.234002390171823,1.46531011920888,1.40817252995626,0.663113364367746,0.742179627231443,-0.0105059957131743,-0.0963201943049341,0.943743345793337,0.578543763182306
0.328445585165173,0.422111099181334,0.274291478283703,0.261604259103483,1.44072571047582,1.27025352132898,1.61572228476871,1.09739399782658,-0.890965403523296,-0.785298336603141,0.861444374546409,0.550929285145727
0.451780059561133,0.503625116597477,0.210662332549691,0.244685712892634,0.88322033919394,0.691880263060271,0.672615704825148,0.948460459085449,0.562278781086206,0.397268418615797,-0.562924526631832,-0.198478808227407
0.337871210742742,0.211655573402081,0.122853836975992,0.0852539427457393,0.853632134385407,0.903351079450271,1.99673051154241,1.52777723839075,-0.307420175988227,-0.298745477769255,-0.28149628918618,-0.242021280948953
0.467258058302104,0.361287145451524,0.453970448113978,0.421183972690691,1.0299943969585,1.02772032533082,1.66718323284294,1.32083654463096,-0.955646579619497,-0.711274111279789,-0.807187954895198,-0.649868038424512
0.24055349053815,0.349117008298653,0.159154175687581,0.175461408097351,0.960807036142796,1.24855075364315,1.11227455979679,1.44265432234987,0.245549086015671,-0.0489200832426935,0.734615121502429,0.408404540306683
0.201595363020897,0.174799691531292,0.226952593401074,0.338841388643239,1.65614363597706,1.52130254655792,0.917349951690994,1.14901398059997,-0.740756293293089,-0.544597404417953,0.991296730469912,0.754647492383715
0.38564461870119,0.26146364227581,0.372246393654496,0.355045247288954,0.842601024894975,1.06130958378903,1.93504380818922,1.48224932955899,-0.640303568914533,-0.486415946317353,0.14422830985859,0.046698794712989
0.187388195376843,0.265400280785658,0.213050537090749,0.196308678027902,1.19049239449669,1.25111676529335,0.881798007409088,0.936769293330229,0.272760226856917,0.0044419646083376,0.181619862094522,0.0392237010765047
0.277346261404455,0.391862240704982,0.269896845053881,0.287807364513022,1.75703985767905,1.41238972713869,0.680159305222332,0.682748447773196,-0.662535277660936,-0.471840477728442,0.400663438253105,0.232170015504774
0.378485072776675,0.469694859521167,0.29501785878092,0.308271026001029,0.884693796047941,1.08350409364444,1.31748512689956,0.771851099582957,-0.275835451669991,-0.208338062151119,0.148143268655986,0.257141803215107
0.369401656836271,0.379689599952688,0.196566248591989,0.288467915442614,1.19056156894658,1.26943396857668,1.51029265730176,1.39215870405077,-0.558150990400463,-0.454337835547153,-0.673437098972499,-0.24257503180803
0.17221566978842,0.262729419192524,0.244060133397579,0.252829061325657,1.75140017271042,1.55730820404719,1.06149953149725,1.16562248862648,0.655226044356823,0.481777788212016,0.0606896122917533,-0.060327458138676
0.392698070593178,0.396468637499741,0.127661884762347,0.0703999125909843,0.995404683286324,1.49280408000974,0.720673872623593,1.36421405451419,-0.992714520078152,-0.70639777671907,-0.00159225100651383,-0.00437968832707939
0.23062519300729,0.256430448024005,0.244278092402965,0.184392230297466,1.25807612470817,1.02307595478673,1.95350899489131,1.58886575851751,-0.68496824381873,-0.480175127007033,0.839937141630799,0.532984955486113
0.240969836525619,0.0619353372574854,0.493191662430763,0.360285282103117,1.65750069962814,1.72018324199423,0.603855191729963,1.17553521047328,0.874408532865345,0.59595707819644,-0.0949482726864517,0.205802237546666
0.415597273316234,0.423389710810001,0.176025173813105,0.246996346200436,0.769539897679351,1.15994188682941,1.40358109073713,1.30636773838854,0.530874544754624,0.528121483102278,-0.152040204964578,-0.024156919113968
0.245814827736467,0.243915315362975,0.448756953515112,0.367969320564384,1.98912894679233,1.26538875815848,0.792302524554543,0.847028705915118,0.643266364000738,0.470010119670873,-0.845907861832529,-0.865572885791353
0.213264373876154,0.306825204917075,0.14503383282572,0.165963511417642,1.93450738908723,1.49446532033585,1.34626078023575,1.34560318138518,-0.496397812385112,-0.396650320080356,0.855542793869972,0.527420275873561
0.204247837793082,0.202751994209942,0.177635540254414,0.171693198463601,1.27592628612183,1.12764467120525,0.721403206465766,1.10819676891136,-0.764888553414494,-0.468368039766662,-0.373820907901973,-0.611930467186407
0.110767910536379,0.0815337881473981,0.392062632553279,0.360264601205501,0.682074520853348,0.799679884904876,1.73613888816908,1.22479608107655,-0.734308838844299,-0.439742455915951,-0.174639277160168,-0.142535654678971
0.362517078500241,0.41795994861585,0.208099160436541,0.189578883955635,1.34458416700363,0.976832019150802,0.994288863032125,1.1252169249056,-0.161279951687902,-0.213096124545329,-0.2104282672517,-0.0480484939758565
0.3987119612284,0.377654710060648,0.184025122132152,0.20234513314312,0.556179895298555,0.830806983809181,1.21414853294846,1.72054353445715,-0.268254979513586,-0.328174065438475,0.386543631087989,0.130063723673954
0.352458203118295,0.546425376334891,0.333013701252639,0.259214911415128,1.93111361202318,1.46127556320121,0.784675370901823,0.766242341039346,-0.710453120991588,-0.625569797245883,0.184385647531599,-0.0696494404381965
0.121807239763439,0.241719509114714,0.133736043889076,0.112751726088682,0.518188093206845,0.847822147531855,1.27915495191701,1.61439533728401,0.0397017574869096,-0.119372579267338,-0.698628626298159,-0.307015787185263
0.310913945827633,0.3726137443024,0.288762339856476,0.346373803486091,1.36495054815896,0.881351463733114,1.2426372730406,1.17497638859479,0.49158075498417,0.146886141846155,-0.315151626709849,-0.371644010534273
0.135108989942819,0.241259628147787,0.222312000859529,0.170142796554176,1.61377611930948,1.49384620555319,0.712495266925544,1.39026446433049,-0.78043361287564,-0.556108097219258,0.135362204164267,0.224577750175477
0.208115011639893,0.20668080342323,0.456281034462154,0.393955693687271,0.78300086921081,1.18096708130296,1.62992117006797,1.17589388290514,-0.26079504750669,-0.221065319127084,0.519878693390638,0.3896827525247
0.100509011279792,0.150714366038562,0.184633799549192,0.192494453055815,0.945612080395222,1.26280045178761,0.516387243405916,0.924694773998164,-0.555136284790933,-0.347302033333239,0.77012004936114,0.664894128066021
0.382605739217252,0.419892575260096,0.308410255052149,0.237344437144661,1.17047997866757,1.36021053265314,0.766942931222729,1.11927425557833,0.793947941157967,0.587206042209184,0.477409484330565,0.478225013874688
0.418832142930478,0.443156813164038,0.105664565507323,0.194762875849819,1.08716489560902,1.20867190743495,0.670514365541749,0.974746897640619,-0.78730243537575,-0.549433061265665,-0.129801148548722,0.0737823968019345
0.153717150352895,0.242503765865465,0.310726637393236,0.324629376947493,1.48556507378817,1.64152073038504,1.30505455110688,1.42139523867818,0.67799917422235,0.44091661280641,-0.959064095281065,-0.492282863749703
0.339652191661298,0.269189166916335,0.254219879209995,0.344217257923447,1.42092377087101,1.14347104094863,1.3181367192883,1.22022802118772,0.690739037934691,0.394785533199744,0.800324245356023,0.598193823371495
0.243685475550592,0.367082156281387,0.100613539479673,0.195686947692301,1.5932115787873,1.15097071255488,0.531382402172312,1.24946003565873,-0.946166958194226,-0.624305141880352,-0.749923451337963,-0.505525637294878
0.371225823834539,0.266895611220356,0.326553390268236,0.303429319230845,0.980651798890904,1.18820733434064,0.726098672486842,1.06773303596556,0.530696413479745,0.481300993886016,0.993612500838935,0.545876983283816
0.246372028347105,0.241758245977815,0.279130368679762,0.439431679285047,0.716294982004911,1.08984400019786,1.33450628526043,1.44159613166513,-0.450349521357566,-0.553863393267297,-0.870754294563085,-0.797432749251792
